,X,Y,Z,Activity
1549,-0.32,2.35,9.36,Upstairs
1550,-0.31,2.52,10.2,Upstairs
1551,0.96,1.67,8.54,Upstairs
1552,1.49,0.92,8.84,Upstairs
1553,0.17,2.05,10.15,Upstairs
1554,-0.01,1.95,9.75,Upstairs
1555,0.32,1.42,8.93,Upstairs
1556,0.27,1.57,8.96,Upstairs
1557,0.15,1.87,9.15,Upstairs
1558,0.09,1.76,9.4,Upstairs
1559,-0.21,1.71,10.44,Upstairs
1560,-0.18,1.48,10.44,Upstairs
1561,-0.24,1.17,10.28,Upstairs
1562,-0.6,1.26,10.38,Upstairs
1563,-0.84,1.34,10.58,Upstairs
1564,-0.78,1.37,10.36,Upstairs
1565,-0.75,1.47,10.59,Upstairs
1566,-0.6,1.3,10.11,Upstairs
1567,-0.63,1.3,9.87,Upstairs
1568,-0.82,1.35,10.08,Upstairs
1569,-0.75,1.22,9.93,Upstairs
1570,-0.63,1.2,9.93,Upstairs
1571,-0.55,1.28,10.06,Upstairs
1572,-0.5,1.23,10.08,Upstairs
1573,-0.57,1.18,9.95,Upstairs
1574,-0.64,1.12,9.85,Upstairs
1575,-0.64,1.13,9.78,Upstairs
1576,-0.54,1.09,9.95,Upstairs
1577,-0.42,1.02,10.09,Upstairs
1578,-0.32,0.93,10.09,Upstairs
1579,-0.45,0.92,10.16,Upstairs
1580,-0.61,0.91,9.94,Upstairs
1581,-0.5,0.91,9.51,Upstairs
1582,-0.5,1.0,9.55,Upstairs
1583,-0.37,1.0,9.6,Upstairs
1584,-0.23,0.95,9.62,Upstairs
1585,-0.35,0.98,9.67,Upstairs
1586,-0.47,0.84,9.67,Upstairs
1587,-0.64,0.81,9.77,Upstairs
1588,-0.62,0.85,9.83,Upstairs
1589,-0.87,0.89,9.94,Upstairs
1590,-0.91,0.9,10.07,Upstairs
1591,-0.69,0.8,9.99,Upstairs
1592,-0.22,0.82,10.04,Upstairs
1593,-0.27,-0.06,9.35,Upstairs
1594,-2.29,0.03,8.31,Upstairs
1595,-4.02,1.99,10.91,Upstairs
1596,-0.56,-1.28,11.14,Upstairs
1597,1.98,-0.83,12.5,Upstairs
1598,3.62,0.96,12.49,Upstairs
1599,3.67,0.15,11.72,Upstairs
1600,2.74,0.16,9.98,Upstairs
1601,1.2,0.04,10.03,Upstairs
1602,0.48,0.16,9.55,Upstairs
1603,1.32,0.62,8.92,Upstairs
1604,2.27,0.92,9.33,Upstairs
1605,2.95,1.09,9.05,Upstairs
1606,2.94,1.17,8.92,Upstairs
1607,2.68,1.28,8.58,Upstairs
1608,3.3,1.3,8.49,Upstairs
1609,3.03,1.65,8.36,Upstairs
1610,2.87,1.58,8.96,Upstairs
1611,2.62,1.74,8.96,Upstairs
1612,2.6,1.66,9.45,Upstairs
1613,2.25,0.69,9.86,Upstairs
1614,2.16,0.45,10.34,Upstairs
1615,1.54,-0.21,10.2,Upstairs
1616,1.2,0.77,10.52,Upstairs
1617,1.2,2.42,11.47,Upstairs
1618,1.49,2.57,9.55,Upstairs
1619,2.0,0.92,8.47,Upstairs
1620,1.49,0.36,8.33,Upstairs
1621,0.48,0.44,8.63,Upstairs
1622,-0.05,1.13,9.21,Upstairs
1623,0.73,1.65,9.67,Upstairs
1624,1.91,1.32,9.09,Upstairs
1625,2.75,1.38,9.45,Upstairs
1626,3.11,2.0,8.76,Upstairs
1627,3.17,2.11,8.6,Upstairs
1628,2.71,2.36,8.67,Upstairs
1629,2.38,2.49,8.91,Upstairs
1630,2.81,2.67,8.65,Upstairs
1631,3.31,2.89,8.74,Upstairs
1632,3.52,3.27,8.61,Upstairs
1633,3.3,3.54,8.43,Upstairs
1634,2.73,3.33,8.48,Upstairs
1635,2.13,2.94,9.12,Upstairs
1636,2.01,2.65,9.78,Upstairs
1637,2.5,2.31,9.97,Upstairs
1638,2.67,2.26,10.31,Upstairs
1639,2.5,2.85,10.22,Upstairs
1640,2.43,2.83,9.6,Upstairs
1641,2.39,2.63,9.2,Upstairs
1642,1.97,2.47,8.82,Upstairs
1643,1.54,2.31,8.92,Upstairs
1644,1.7,2.25,9.08,Upstairs
1645,1.95,2.22,9.2,Upstairs
1646,2.01,2.08,9.11,Upstairs
1647,1.71,2.02,9.28,Upstairs
1648,1.48,1.79,9.13,Upstairs
1649,1.54,1.78,9.32,Upstairs
1650,1.62,2.11,9.46,Upstairs
1651,1.82,2.48,9.6,Upstairs
1652,2.15,2.67,9.42,Upstairs
1653,2.26,2.76,9.01,Upstairs
1654,1.92,2.95,8.95,Upstairs
1655,1.53,2.82,8.93,Upstairs
1656,1.46,2.39,9.14,Upstairs
1657,1.61,2.11,9.45,Upstairs
1658,1.53,1.88,9.96,Upstairs
1659,1.62,1.41,10.02,Upstairs
1660,1.62,1.11,10.26,Upstairs
1661,1.53,1.08,10.13,Upstairs
1662,1.52,1.15,9.97,Upstairs
1663,1.39,1.12,9.6,Upstairs
1664,1.25,1.32,9.22,Upstairs
1665,1.01,1.6,9.2,Upstairs
1666,1.03,1.71,9.39,Upstairs
1667,1.64,1.94,9.39,Upstairs
1668,2.08,2.18,9.35,Upstairs
1669,2.19,2.35,9.4,Upstairs
1670,2.25,2.61,9.43,Upstairs
1671,2.28,2.59,9.27,Upstairs
1672,2.16,2.51,9.01,Upstairs
1673,2.08,2.37,9.07,Upstairs
1674,1.87,2.39,9.05,Upstairs
1675,1.75,2.54,9.02,Upstairs
1676,2.0,2.59,9.09,Upstairs
1677,2.2,2.54,9.07,Upstairs
1678,2.2,2.52,9.06,Upstairs
1679,2.06,2.32,9.39,Upstairs
1680,2.19,2.14,9.3,Upstairs
1681,2.3,2.06,9.47,Upstairs
1682,2.42,2.23,9.52,Upstairs
1683,2.2,2.14,10.01,Upstairs
1684,2.07,1.83,9.73,Upstairs
1685,1.9,1.52,9.68,Upstairs
1686,1.53,1.64,9.38,Upstairs
1687,1.43,1.74,9.45,Upstairs
1688,1.32,1.9,10.06,Upstairs
1689,1.62,1.43,9.92,Upstairs
1690,2.26,1.62,9.57,Upstairs
1691,2.51,2.91,9.19,Upstairs
1692,2.86,3.57,8.57,Upstairs
1693,2.46,3.0,9.27,Upstairs
1694,1.9,2.13,9.14,Upstairs
1695,1.59,1.66,9.57,Upstairs
1696,1.46,1.57,9.92,Upstairs
1697,1.43,1.68,10.17,Upstairs
1698,1.45,1.83,9.8,Upstairs
1699,1.6,2.1,9.32,Upstairs
1700,1.91,2.4,8.85,Upstairs
1701,2.03,2.55,8.43,Upstairs
1702,1.96,2.61,8.15,Upstairs
1703,1.95,2.73,8.34,Upstairs
1704,1.9,2.63,8.74,Upstairs
1705,2.03,2.5,9.16,Upstairs
1706,2.13,2.49,9.47,Upstairs
1707,2.02,2.58,9.73,Upstairs
1708,1.99,2.45,9.74,Upstairs
1709,2.12,2.39,9.59,Upstairs
1710,2.05,2.44,9.35,Upstairs
1711,1.91,2.48,9.39,Upstairs
1712,1.99,2.58,9.43,Upstairs
1713,2.0,2.62,9.26,Upstairs
1714,1.92,2.54,9.29,Upstairs
1715,1.88,2.28,9.45,Upstairs
1716,1.93,2.14,9.58,Upstairs
1717,1.78,2.22,9.68,Upstairs
1718,1.62,2.26,9.52,Upstairs
1719,1.57,2.25,9.38,Upstairs
1720,1.68,2.36,9.11,Upstairs
1721,1.97,2.51,9.14,Upstairs
1722,2.16,2.51,9.22,Upstairs
1723,2.1,2.46,9.4,Upstairs
1724,1.82,2.37,9.42,Upstairs
1725,1.66,2.37,9.45,Upstairs
1726,1.67,2.3,9.41,Upstairs
1727,1.76,2.28,9.3,Upstairs
1728,1.8,2.31,9.21,Upstairs
1729,1.8,2.39,9.15,Upstairs
1730,1.83,2.41,9.16,Upstairs
1731,1.86,2.44,9.25,Upstairs
1732,1.95,2.43,9.44,Upstairs
1733,1.97,2.38,9.57,Upstairs
1734,2.02,2.33,9.49,Upstairs
1735,1.86,2.38,9.46,Upstairs
1736,1.73,2.47,9.38,Upstairs
1737,1.79,2.31,9.36,Upstairs
1738,1.9,2.3,9.32,Upstairs
1739,1.79,2.35,9.24,Upstairs
1740,1.7,2.31,9.09,Upstairs
1741,1.81,2.24,8.84,Upstairs
1742,1.99,2.25,8.79,Upstairs
1743,2.17,2.28,8.98,Upstairs
1744,2.44,2.26,9.0,Upstairs
1745,2.42,2.18,9.19,Upstairs
1746,2.13,2.19,9.38,Upstairs
1747,1.96,2.06,9.74,Upstairs
1748,1.86,1.89,10.2,Upstairs
1749,2.01,1.84,10.27,Upstairs
1750,2.01,1.84,10.16,Upstairs
1751,1.95,1.92,9.63,Upstairs
1752,1.92,2.03,9.26,Upstairs
1753,1.91,2.13,9.08,Upstairs
1754,1.93,2.1,9.18,Upstairs
1755,1.99,2.06,9.44,Upstairs
1756,1.93,2.09,9.63,Upstairs
1757,2.0,1.98,9.81,Upstairs
1758,2.13,1.84,9.8,Upstairs
1759,2.04,1.98,9.5,Upstairs
1760,1.83,2.23,9.31,Upstairs
1761,2.05,2.25,9.11,Upstairs
1762,2.16,2.25,9.24,Upstairs
1763,2.15,2.37,9.19,Upstairs
1764,2.15,2.27,9.15,Upstairs
1765,2.2,2.28,9.15,Upstairs
1766,2.06,2.3,9.22,Upstairs
1767,1.99,2.31,9.31,Upstairs
1768,2.13,2.13,9.3,Upstairs
1769,2.17,2.1,9.34,Upstairs
1770,2.17,2.19,9.3,Upstairs
1771,2.27,2.2,9.24,Upstairs
1772,2.09,2.12,9.27,Upstairs
1773,1.98,2.27,9.29,Upstairs
1774,1.77,1.93,9.6,Upstairs
1775,2.01,1.68,9.35,Upstairs
1776,2.0,1.99,9.39,Upstairs
1777,1.83,2.45,9.6,Upstairs
1778,1.89,2.72,9.62,Upstairs
1779,2.0,2.55,9.73,Upstairs
1780,2.02,2.45,9.57,Upstairs
1781,1.85,2.46,9.65,Upstairs
1782,1.65,2.23,9.84,Upstairs
1783,1.45,1.87,9.67,Upstairs
1784,1.6,2.25,8.6,Upstairs
1785,1.08,2.25,9.42,Upstairs
1786,1.26,1.51,9.21,Upstairs
1787,1.36,1.46,9.19,Upstairs
1788,1.12,2.13,9.46,Upstairs
1789,1.24,2.51,9.46,Upstairs
1790,1.66,2.07,9.44,Upstairs
1791,1.65,1.82,9.53,Upstairs
1792,1.42,1.93,9.66,Upstairs
1793,1.35,1.99,9.65,Upstairs
1794,1.33,2.18,9.51,Upstairs
1795,1.3,2.27,9.4,Upstairs
1796,1.41,2.2,9.07,Upstairs
1797,1.52,2.24,9.11,Upstairs
1798,1.47,2.39,9.19,Upstairs
1799,1.5,2.32,9.41,Upstairs
1800,1.47,2.15,9.54,Upstairs
1801,1.3,2.16,9.67,Upstairs
1802,1.31,2.16,9.76,Upstairs
1803,1.51,2.14,9.81,Upstairs
1804,1.64,2.16,9.75,Upstairs
1805,1.56,2.15,9.53,Upstairs
1806,1.28,2.19,9.3,Upstairs
1807,1.2,2.23,9.24,Upstairs
1808,1.44,2.27,9.31,Upstairs
1809,1.63,2.32,9.44,Upstairs
1810,1.55,2.35,9.47,Upstairs
1811,1.5,2.33,9.49,Upstairs
1812,1.5,2.3,9.33,Upstairs
1813,1.43,2.27,9.3,Upstairs
1814,1.24,2.23,9.46,Upstairs
1815,1.24,2.38,9.54,Upstairs
1816,1.35,2.3,9.59,Upstairs
1817,1.5,2.29,9.5,Upstairs
1818,1.59,2.37,9.34,Upstairs
1819,1.54,2.51,9.21,Upstairs
1820,1.51,2.43,9.25,Upstairs
1821,1.36,2.13,9.23,Upstairs
1822,1.14,2.15,9.42,Upstairs
1823,1.11,2.1,9.48,Upstairs
1824,1.27,2.1,9.58,Upstairs
1825,1.19,2.2,9.47,Upstairs
1826,1.18,2.3,9.43,Upstairs
1827,1.37,2.51,9.44,Upstairs
1828,1.5,2.56,9.44,Upstairs
1829,1.51,2.46,9.57,Upstairs
1830,1.42,2.32,9.63,Upstairs
1831,1.36,2.28,9.66,Upstairs
1832,1.32,2.32,9.68,Upstairs
1833,1.31,2.25,9.48,Upstairs
1834,1.39,2.2,9.44,Upstairs
1835,1.4,2.26,9.3,Upstairs
1836,1.46,2.31,9.22,Upstairs
1837,1.49,2.28,9.19,Upstairs
1838,1.29,2.26,9.22,Upstairs
1839,1.26,2.27,9.25,Upstairs
1840,1.44,2.22,9.39,Upstairs
1841,1.43,2.14,9.45,Upstairs
1842,1.35,2.12,9.51,Upstairs
1843,1.4,2.12,9.51,Upstairs
1844,1.46,2.17,9.59,Upstairs
1845,1.4,2.06,9.6,Upstairs
1846,1.25,2.01,9.53,Upstairs
1847,1.2,2.03,9.6,Upstairs
1848,1.25,2.05,9.68,Upstairs
1849,1.35,2.08,9.69,Upstairs
1850,1.38,2.03,9.51,Upstairs
1851,1.24,2.08,9.33,Upstairs
1852,1.06,2.12,9.22,Upstairs
1853,1.09,2.02,9.09,Upstairs
1854,1.0,1.93,9.17,Upstairs
1855,0.91,1.91,9.39,Upstairs
1856,0.96,1.85,9.59,Upstairs
1857,0.96,1.85,9.84,Upstairs
1858,0.93,1.85,9.83,Upstairs
1859,0.97,1.86,9.8,Upstairs
1860,1.05,2.01,9.55,Upstairs
1861,1.13,2.09,9.52,Upstairs
1862,1.27,2.09,9.54,Upstairs
1863,1.3,2.09,9.71,Upstairs
1864,1.19,2.01,9.9,Upstairs
1865,1.03,1.98,9.95,Upstairs
1866,0.93,1.94,9.93,Upstairs
1867,0.99,1.97,9.85,Upstairs
1868,1.03,2.02,9.68,Upstairs
1869,1.19,2.13,9.18,Upstairs
1870,1.35,2.3,9.03,Upstairs
1871,1.39,2.23,9.26,Upstairs
1872,1.32,2.09,9.41,Upstairs
1873,1.05,1.96,9.5,Upstairs
1874,0.79,1.78,9.67,Upstairs
1875,0.78,1.59,9.75,Upstairs
1876,0.87,1.56,9.82,Upstairs
1877,1.0,1.64,9.81,Upstairs
1878,1.11,1.72,9.6,Upstairs
1879,0.98,1.74,9.39,Upstairs
1880,0.88,1.82,9.27,Upstairs
1881,1.06,1.81,9.41,Upstairs
1882,1.31,1.81,9.55,Upstairs
1883,1.3,1.82,9.68,Upstairs
1884,1.17,1.84,9.65,Upstairs
1885,1.16,1.82,9.54,Upstairs
1886,1.26,1.83,9.51,Upstairs
1887,1.27,1.84,9.53,Upstairs
1888,1.14,1.8,9.54,Upstairs
1889,1.11,1.71,9.63,Upstairs
1890,1.19,1.75,9.71,Upstairs
1891,1.26,1.85,9.74,Upstairs
1892,1.38,1.83,9.6,Upstairs
1893,1.26,1.85,9.55,Upstairs
1894,1.18,1.87,9.42,Upstairs
1895,1.19,1.89,9.37,Upstairs
1896,1.3,1.92,9.49,Upstairs
1897,1.49,1.96,9.64,Upstairs
1898,1.62,1.99,9.76,Upstairs
1899,1.54,2.03,9.74,Upstairs
1900,1.48,1.96,9.75,Upstairs
1901,1.41,1.93,9.65,Upstairs
1902,1.34,1.91,9.59,Upstairs
1903,1.23,1.92,9.45,Upstairs
1904,1.09,1.95,9.35,Upstairs
1905,1.17,1.92,9.46,Upstairs
1906,1.29,1.85,9.71,Upstairs
1907,1.29,1.83,9.9,Upstairs
1908,1.13,1.82,9.81,Upstairs
1909,1.03,1.81,9.53,Upstairs
1910,1.13,1.89,9.44,Upstairs
1911,1.37,1.97,9.35,Upstairs
1912,1.51,1.97,9.42,Upstairs
1913,1.45,1.93,9.42,Upstairs
1914,1.29,1.9,9.48,Upstairs
1915,1.2,1.9,9.51,Upstairs
1916,1.25,1.91,9.57,Upstairs
1917,1.33,1.92,9.48,Upstairs
1918,1.25,1.93,9.45,Upstairs
1919,1.19,1.96,9.43,Upstairs
1920,1.21,1.98,9.51,Upstairs
1921,1.36,1.98,9.52,Upstairs
1922,1.25,2.01,9.52,Upstairs
1923,1.11,2.06,9.56,Upstairs
1924,1.18,2.01,9.57,Upstairs
1925,1.2,1.98,9.63,Upstairs
1926,1.09,1.96,9.82,Upstairs
1927,1.1,1.86,9.99,Upstairs
1928,1.17,2.09,9.47,Upstairs
1929,0.9,2.05,9.21,Upstairs
1930,0.91,2.01,9.1,Upstairs
1931,1.16,2.01,9.53,Upstairs
1932,1.48,1.97,9.98,Upstairs
1933,1.56,1.85,10.0,Upstairs
1934,1.19,1.98,9.6,Upstairs
1935,0.88,2.1,9.23,Upstairs
1936,0.9,2.02,8.99,Upstairs
1937,1.16,2.09,9.16,Upstairs
1938,1.32,2.13,9.49,Upstairs
1939,1.38,1.99,9.75,Upstairs
1940,1.31,1.91,9.86,Upstairs
1941,1.13,1.99,9.81,Upstairs
1942,1.05,2.03,9.63,Upstairs
1943,1.14,2.04,9.43,Upstairs
1944,1.24,2.1,9.26,Upstairs
1945,1.27,2.16,9.29,Upstairs
1946,1.25,2.16,9.33,Upstairs
1947,1.18,2.14,9.49,Upstairs
1948,1.15,2.11,9.62,Upstairs
1949,1.2,2.05,9.68,Upstairs
1950,1.26,2.01,9.68,Upstairs
1951,1.35,2.06,9.62,Upstairs
1952,1.28,2.12,9.52,Upstairs
1953,1.16,2.11,9.41,Upstairs
1954,1.17,2.04,9.37,Upstairs
1955,1.16,2.06,9.36,Upstairs
1956,1.13,2.09,9.42,Upstairs
1957,1.17,2.01,9.46,Upstairs
1958,1.24,2.03,9.54,Upstairs
1959,1.33,2.01,9.6,Upstairs
1960,1.33,2.05,9.69,Upstairs
1961,1.2,2.06,9.67,Upstairs
1962,1.16,2.06,9.59,Upstairs
1963,1.19,2.03,9.47,Upstairs
1964,1.23,2.05,9.49,Upstairs
1965,1.27,2.09,9.63,Upstairs
1966,1.24,2.11,9.69,Upstairs
1967,1.11,2.12,9.65,Upstairs
1968,1.14,2.11,9.67,Upstairs
1969,1.23,2.15,9.6,Upstairs
1970,1.27,2.18,9.52,Upstairs
1971,1.18,2.2,9.44,Upstairs
1972,1.13,2.15,9.38,Upstairs
1973,1.1,2.12,9.41,Upstairs
1974,1.12,2.13,9.39,Upstairs
1975,1.07,2.13,9.33,Upstairs
1976,1.05,2.16,9.31,Upstairs
1977,1.09,2.16,9.39,Upstairs
1978,1.07,2.17,9.53,Upstairs
1979,1.02,2.14,9.62,Upstairs
1980,0.97,2.1,9.63,Upstairs
1981,0.99,2.08,9.65,Upstairs
1982,0.93,2.17,9.58,Upstairs
1983,0.9,2.18,9.54,Upstairs
1984,0.98,2.21,9.49,Upstairs
1985,0.95,2.18,9.41,Upstairs
1986,0.93,2.16,9.29,Upstairs
1987,0.99,2.18,9.13,Upstairs
1988,1.13,2.26,9.2,Upstairs
1989,1.54,2.54,9.16,Upstairs
1990,1.59,2.36,9.23,Upstairs
1991,1.68,2.32,9.28,Upstairs
1992,1.58,2.32,9.43,Upstairs
1993,1.45,2.13,9.48,Upstairs
1994,1.23,2.08,9.44,Upstairs
1995,1.05,2.13,9.45,Upstairs
1996,0.96,2.08,9.64,Upstairs
1997,1.13,1.92,9.58,Upstairs
1998,1.35,1.85,9.59,Upstairs
1999,1.77,2.01,9.29,Upstairs
2000,1.75,2.23,9.26,Upstairs
2001,1.3,2.23,9.09,Upstairs
2002,1.02,2.22,9.04,Upstairs
2003,0.98,2.0,9.03,Upstairs
2004,0.91,2.0,9.31,Upstairs
2005,0.73,1.94,9.63,Upstairs
2006,0.79,1.91,9.89,Upstairs
2007,1.09,1.96,10.02,Upstairs
2008,1.58,1.84,9.83,Upstairs
2009,1.45,1.72,9.88,Upstairs
2010,0.8,1.83,9.98,Upstairs
2011,0.52,1.77,10.13,Upstairs
2012,0.66,1.69,10.01,Upstairs
2013,0.45,1.82,10.03,Upstairs
2014,0.59,1.95,9.74,Upstairs
2015,0.88,2.1,9.56,Upstairs
2016,0.92,2.29,9.57,Upstairs
2017,1.19,2.34,9.59,Upstairs
2018,1.41,2.18,9.63,Upstairs
2019,1.06,2.12,9.68,Upstairs
2020,0.39,1.93,10.1,Upstairs
2021,0.36,1.88,10.09,Upstairs
2022,0.79,1.82,9.88,Upstairs
2023,0.88,1.82,9.8,Upstairs
2024,0.91,1.81,9.44,Upstairs
2025,0.69,1.57,9.36,Upstairs
2026,0.32,1.51,9.61,Upstairs
2027,0.16,1.35,9.78,Upstairs
2028,-0.01,1.18,10.16,Upstairs
2029,-0.1,1.17,10.08,Upstairs
2030,0.29,1.34,9.69,Upstairs
2031,0.6,1.36,9.17,Upstairs
2032,0.5,1.64,8.94,Upstairs
2033,0.27,1.79,9.07,Upstairs
2034,0.12,1.91,9.21,Upstairs
2035,0.12,2.02,9.58,Upstairs
2036,0.38,1.94,9.76,Upstairs
2037,0.36,1.85,9.59,Upstairs
2038,0.12,1.89,9.3,Upstairs
2039,-0.27,2.08,9.0,Upstairs
2040,-0.43,2.25,9.36,Upstairs
2041,-0.35,2.27,10.01,Upstairs
2042,0.03,1.87,10.18,Upstairs
2043,0.24,2.16,10.64,Upstairs
2044,-0.28,2.64,10.07,Upstairs
2045,-0.34,3.0,9.02,Upstairs
2046,0.15,3.02,8.63,Upstairs
2047,0.24,2.91,8.84,Upstairs
2048,-0.33,2.66,9.32,Upstairs
2049,-0.85,2.42,9.87,Upstairs
2050,-0.63,2.18,10.03,Upstairs
2051,0.02,2.17,9.8,Upstairs
2052,0.05,2.6,9.5,Upstairs
2053,0.06,2.83,9.63,Upstairs
2054,0.17,2.83,9.34,Upstairs
2055,0.12,2.85,9.21,Upstairs
2056,-0.14,2.67,9.11,Upstairs
2057,-0.22,2.64,9.14,Upstairs
2058,-0.44,2.77,9.07,Upstairs
2059,-0.7,2.96,9.05,Upstairs
2060,-0.65,3.2,8.96,Upstairs
2061,-0.36,3.3,8.84,Upstairs
2062,-0.11,3.09,9.14,Upstairs
2063,-0.13,2.73,9.67,Upstairs
2064,-0.28,2.58,9.53,Upstairs
2065,-0.45,3.3,9.06,Upstairs
2066,-0.33,3.1,9.12,Upstairs
2067,-0.34,2.76,9.08,Upstairs
2068,-0.51,2.7,9.08,Upstairs
2069,-1.86,2.95,9.43,Upstairs
2070,-0.93,2.39,9.77,Upstairs
2071,-0.31,1.83,9.41,Upstairs
2072,-0.38,1.73,9.46,Upstairs
2073,-0.51,1.66,9.58,Upstairs
2074,-0.36,1.47,9.56,Upstairs
2075,0.0,1.02,10.17,Upstairs
2076,-0.62,1.06,10.26,Upstairs
2077,-1.41,1.33,10.6,Upstairs
2078,-0.97,0.79,10.85,Upstairs
2079,0.28,1.03,10.28,Upstairs
2080,0.38,1.49,9.78,Upstairs
2081,-0.28,1.7,9.62,Upstairs
2082,-0.72,1.57,9.57,Upstairs
2083,-0.76,1.37,9.79,Upstairs
2084,-0.77,1.24,10.11,Upstairs
2085,-0.62,1.38,9.76,Upstairs
2086,0.28,1.5,9.32,Upstairs
2087,-0.47,1.97,9.25,Upstairs
2088,-0.8,2.25,9.16,Upstairs
2089,-0.36,1.58,9.1,Upstairs
2090,-2.02,2.21,7.95,Upstairs
2091,-1.45,1.73,9.69,Upstairs
2092,-1.5,1.94,10.2,Upstairs
2093,-0.86,1.82,9.88,Upstairs
2094,-0.75,1.65,8.42,Upstairs
2095,-0.89,1.95,8.22,Upstairs
2096,-0.57,2.25,9.24,Upstairs
2097,-0.43,2.12,10.64,Upstairs
2098,-0.33,2.0,10.84,Upstairs
2099,-0.62,1.88,10.4,Upstairs
2100,-0.62,1.97,9.6,Upstairs
2101,-0.64,2.11,9.22,Upstairs
2102,-0.53,2.24,9.16,Upstairs
2103,-0.53,2.14,9.55,Upstairs
2104,-0.94,1.86,10.01,Upstairs
2105,-1.57,1.56,10.18,Upstairs
2106,-1.05,1.67,9.28,Upstairs
2107,-1.05,2.01,9.46,Upstairs
2108,-0.8,2.06,9.39,Upstairs
2109,-0.78,1.98,9.56,Upstairs
2110,-0.83,2.09,9.7,Upstairs
2111,-0.71,2.14,9.47,Upstairs
2112,-0.57,2.17,9.29,Upstairs
2113,-0.6,2.18,9.41,Upstairs
2114,-0.56,2.13,9.53,Upstairs
2115,-0.68,2.04,9.86,Upstairs
2116,-0.77,2.04,9.78,Upstairs
2117,-0.74,2.02,9.7,Upstairs
2118,-0.65,2.11,9.6,Upstairs
2119,-0.61,2.06,9.72,Upstairs
2120,-0.69,2.06,9.89,Upstairs
2121,-0.7,2.13,9.81,Upstairs
2122,-0.47,2.2,9.56,Upstairs
2123,-0.24,2.27,9.43,Upstairs
2124,-0.3,2.34,9.36,Upstairs
2125,-0.39,2.36,9.47,Upstairs
2126,-0.43,2.36,9.63,Upstairs
2127,-0.45,2.34,9.73,Upstairs
2128,-0.39,2.35,9.47,Upstairs
2129,-0.43,2.41,9.54,Upstairs
2130,-0.33,2.45,9.34,Upstairs
2131,-0.26,2.57,9.24,Upstairs
2132,-0.15,2.67,9.27,Upstairs
2133,-0.07,2.64,9.47,Upstairs
2134,-0.09,2.56,9.75,Upstairs
2135,-0.14,2.71,9.69,Upstairs
2136,-0.28,2.7,9.69,Upstairs
2137,-0.54,2.62,9.54,Upstairs
2138,-0.51,2.62,9.67,Upstairs
2139,-0.28,2.84,9.8,Upstairs
2140,-0.4,2.88,8.94,Upstairs
2141,-0.45,3.13,8.59,Upstairs
2142,-0.18,3.19,9.29,Upstairs
2143,-0.62,2.97,9.31,Upstairs
2144,-1.09,2.65,8.62,Upstairs
2145,-1.02,2.91,8.9,Upstairs
2146,-0.44,3.26,10.29,Upstairs
2147,0.18,3.12,10.34,Upstairs
2148,-0.01,2.86,9.93,Upstairs
2149,-0.48,2.84,9.21,Upstairs
2150,-0.78,2.94,8.98,Upstairs
2151,-0.75,2.95,9.21,Upstairs
2152,-0.75,2.87,9.66,Upstairs
2153,-0.73,2.81,9.84,Upstairs
2154,-0.78,2.86,9.99,Upstairs
2155,-0.61,2.87,9.78,Upstairs
2156,-0.62,2.95,9.71,Upstairs
2157,-0.68,3.11,10.02,Upstairs
2158,-0.85,3.08,10.74,Upstairs
2159,-0.62,2.97,10.92,Upstairs
2160,-0.21,3.34,10.45,Upstairs
2161,0.08,3.71,9.39,Upstairs
2162,1.37,2.41,9.46,Upstairs
2163,1.03,2.76,10.35,Upstairs
2164,0.3,3.53,10.94,Upstairs
2165,0.2,3.47,10.43,Upstairs
2166,0.05,3.76,9.65,Upstairs
2167,0.52,2.17,8.82,Upstairs
2168,1.12,1.98,8.76,Upstairs
2169,0.89,2.66,8.2,Upstairs
2170,0.57,3.17,7.97,Upstairs
2171,0.33,3.02,7.91,Upstairs
2172,0.58,2.49,8.73,Upstairs
2173,0.52,3.06,8.47,Upstairs
2174,0.3,3.98,8.96,Upstairs
2175,0.05,4.21,8.77,Upstairs
2176,0.29,3.33,9.03,Upstairs
2177,0.5,2.72,9.71,Upstairs
2178,0.41,2.61,9.57,Upstairs
2179,0.23,2.55,9.27,Upstairs
2180,0.28,2.37,8.62,Upstairs
2181,0.66,2.38,8.53,Upstairs
2182,0.52,2.19,9.17,Upstairs
2183,1.23,0.27,9.61,Upstairs
2184,0.83,0.14,10.69,Upstairs
2185,0.14,2.45,11.5,Upstairs
2186,-0.66,5.07,9.83,Upstairs
2187,-1.43,6.33,7.58,Upstairs
2188,-1.1,4.2,6.48,Upstairs
2189,0.2,2.73,6.84,Upstairs
2190,-0.24,3.26,6.79,Upstairs
2191,1.81,2.28,8.13,Upstairs
2192,1.49,3.6,9.74,Upstairs
2193,-0.02,5.94,9.55,Upstairs
2194,-1.09,5.8,9.77,Upstairs
2195,-0.13,2.79,9.3,Upstairs
2196,-1.38,3.16,9.99,Upstairs
2197,-1.83,4.13,9.63,Upstairs
2198,-0.58,4.33,4.26,Upstairs
2199,-1.0,3.96,10.16,Upstairs
2200,-0.91,4.42,10.04,Upstairs
2201,-1.24,3.88,8.31,Upstairs
2202,-1.45,3.8,7.15,Upstairs
2203,-1.56,3.7,9.45,Upstairs
2204,-0.93,3.95,10.94,Upstairs
2205,-0.07,3.94,11.52,Upstairs
