,X,Y,Z,Activity
4019,3.05,-9.37,0.43,Standing
4020,3.0,-9.35,0.44,Standing
4021,2.98,-9.34,0.41,Standing
4022,3.01,-9.37,0.38,Standing
4023,3.02,-9.35,0.35,Standing
4024,3.01,-9.36,0.39,Standing
4025,3.01,-9.38,0.42,Standing
4026,3.0,-9.37,0.42,Standing
4027,3.0,-9.37,0.39,Standing
4028,3.0,-9.35,0.37,Standing
4029,3.01,-9.34,0.42,Standing
4030,3.02,-9.33,0.49,Standing
4031,3.01,-9.34,0.49,Standing
4032,2.98,-9.4,0.44,Standing
4033,2.95,-9.41,0.38,Standing
4034,2.94,-9.41,0.37,Standing
4035,2.96,-9.35,0.41,Standing
4036,2.97,-9.31,0.48,Standing
4037,3.0,-9.31,0.49,Standing
4038,3.04,-9.37,0.44,Standing
4039,3.07,-9.39,0.39,Standing
4040,3.07,-9.38,0.39,Standing
4041,3.06,-9.37,0.43,Standing
4042,3.04,-9.37,0.43,Standing
4043,3.02,-9.4,0.41,Standing
4044,2.97,-9.38,0.39,Standing
4045,2.95,-9.38,0.42,Standing
4046,2.92,-9.38,0.46,Standing
4047,2.91,-9.38,0.46,Standing
4048,2.93,-9.41,0.46,Standing
4049,2.94,-9.41,0.47,Standing
4050,2.91,-9.42,0.45,Standing
4051,2.85,-9.4,0.44,Standing
4052,2.83,-9.41,0.42,Standing
4053,2.87,-9.42,0.42,Standing
4054,2.9,-9.4,0.43,Standing
4055,2.93,-9.39,0.47,Standing
4056,2.89,-9.39,0.5,Standing
4057,2.88,-9.4,0.48,Standing
4058,2.91,-9.39,0.42,Standing
4059,2.97,-9.35,0.4,Standing
4060,3.0,-9.37,0.45,Standing
4061,3.0,-9.4,0.47,Standing
4062,2.92,-9.42,0.44,Standing
4063,2.89,-9.42,0.37,Standing
4064,2.93,-9.41,0.35,Standing
4065,2.95,-9.4,0.39,Standing
4066,2.94,-9.35,0.45,Standing
4067,2.91,-9.35,0.45,Standing
4068,2.91,-9.39,0.45,Standing
4069,2.92,-9.4,0.43,Standing
4070,2.95,-9.38,0.41,Standing
4071,3.0,-9.36,0.44,Standing
4072,3.0,-9.34,0.46,Standing
4073,2.99,-9.38,0.44,Standing
4074,2.98,-9.41,0.35,Standing
4075,2.99,-9.41,0.31,Standing
4076,2.99,-9.39,0.36,Standing
4077,2.97,-9.37,0.45,Standing
4078,2.95,-9.36,0.48,Standing
4079,2.96,-9.38,0.43,Standing
4080,2.97,-9.38,0.38,Standing
4081,2.94,-9.39,0.42,Standing
4082,2.91,-9.39,0.44,Standing
4083,2.91,-9.39,0.45,Standing
4084,2.93,-9.38,0.42,Standing
4085,2.94,-9.4,0.37,Standing
4086,2.95,-9.42,0.36,Standing
4087,2.95,-9.4,0.38,Standing
4088,2.94,-9.38,0.41,Standing
4089,2.94,-9.39,0.42,Standing
4090,2.96,-9.41,0.41,Standing
4091,2.99,-9.39,0.39,Standing
4092,3.0,-9.38,0.41,Standing
4093,2.97,-9.38,0.44,Standing
4094,2.95,-9.36,0.42,Standing
4095,2.94,-9.36,0.38,Standing
4096,2.97,-9.38,0.36,Standing
4097,2.99,-9.4,0.36,Standing
4098,3.0,-9.39,0.37,Standing
4099,2.99,-9.39,0.4,Standing
4100,2.99,-9.38,0.41,Standing
4101,2.99,-9.34,0.37,Standing
4102,3.01,-9.35,0.37,Standing
4103,3.0,-9.36,0.4,Standing
4104,2.97,-9.38,0.41,Standing
4105,2.95,-9.38,0.41,Standing
4106,2.95,-9.38,0.39,Standing
4107,2.95,-9.35,0.38,Standing
4108,2.98,-9.36,0.4,Standing
4109,2.99,-9.37,0.41,Standing
4110,2.99,-9.37,0.39,Standing
4111,3.01,-9.38,0.36,Standing
4112,3.01,-9.36,0.35,Standing
4113,3.01,-9.37,0.37,Standing
4114,3.03,-9.37,0.38,Standing
4115,3.01,-9.35,0.39,Standing
4116,3.02,-9.35,0.39,Standing
4117,3.02,-9.37,0.37,Standing
4118,3.02,-9.38,0.36,Standing
4119,3.02,-9.37,0.33,Standing
4120,3.03,-9.33,0.35,Standing
4121,3.03,-9.33,0.4,Standing
4122,3.03,-9.33,0.41,Standing
4123,3.03,-9.35,0.38,Standing
4124,3.05,-9.34,0.33,Standing
4125,3.05,-9.36,0.34,Standing
4126,3.06,-9.36,0.35,Standing
4127,3.08,-9.37,0.38,Standing
4128,3.08,-9.35,0.41,Standing
4129,3.02,-9.34,0.39,Standing
4130,2.99,-9.37,0.34,Standing
4131,2.99,-9.35,0.3,Standing
4132,3.04,-9.35,0.32,Standing
4133,3.08,-9.34,0.38,Standing
4134,3.08,-9.36,0.4,Standing
4135,3.06,-9.35,0.37,Standing
4136,3.05,-9.37,0.31,Standing
4137,3.06,-9.37,0.3,Standing
4138,3.07,-9.35,0.34,Standing
4139,3.08,-9.33,0.38,Standing
4140,3.06,-9.33,0.38,Standing
4141,3.06,-9.35,0.35,Standing
4142,3.06,-9.37,0.32,Standing
4143,3.04,-9.37,0.35,Standing
4144,3.01,-9.34,0.4,Standing
4145,3.02,-9.34,0.41,Standing
4146,3.03,-9.34,0.36,Standing
4147,3.03,-9.36,0.29,Standing
4148,3.05,-9.38,0.3,Standing
4149,3.06,-9.36,0.33,Standing
4150,3.05,-9.34,0.39,Standing
4151,3.06,-9.35,0.41,Standing
4152,3.07,-9.34,0.37,Standing
4153,3.06,-9.34,0.35,Standing
4154,3.03,-9.34,0.35,Standing
4155,3.04,-9.35,0.35,Standing
4156,3.03,-9.37,0.36,Standing
4157,3.04,-9.37,0.36,Standing
4158,3.04,-9.36,0.35,Standing
4159,3.01,-9.35,0.36,Standing
4160,2.99,-9.35,0.37,Standing
4161,3.0,-9.36,0.36,Standing
4162,3.05,-9.38,0.34,Standing
4163,3.07,-9.37,0.36,Standing
4164,3.05,-9.37,0.38,Standing
4165,3.01,-9.36,0.37,Standing
4166,3.0,-9.35,0.36,Standing
4167,3.02,-9.34,0.36,Standing
4168,3.05,-9.34,0.37,Standing
4169,3.04,-9.35,0.39,Standing
4170,3.04,-9.38,0.37,Standing
4171,3.03,-9.37,0.33,Standing
4172,3.02,-9.37,0.32,Standing
4173,3.03,-9.35,0.35,Standing
4174,3.03,-9.34,0.39,Standing
4175,3.01,-9.34,0.4,Standing
4176,3.01,-9.37,0.39,Standing
4177,2.99,-9.39,0.38,Standing
4178,2.97,-9.37,0.38,Standing
4179,2.99,-9.35,0.38,Standing
4180,3.01,-9.33,0.39,Standing
4181,3.04,-9.34,0.4,Standing
4182,3.05,-9.37,0.39,Standing
4183,3.03,-9.38,0.37,Standing
4184,3.0,-9.37,0.37,Standing
4185,2.99,-9.36,0.39,Standing
4186,3.01,-9.37,0.42,Standing
4187,3.01,-9.36,0.39,Standing
4188,3.01,-9.37,0.38,Standing
4189,3.0,-9.38,0.39,Standing
4190,3.0,-9.37,0.41,Standing
4191,3.01,-9.37,0.41,Standing
4192,3.01,-9.35,0.38,Standing
4193,3.0,-9.37,0.38,Standing
4194,2.98,-9.39,0.41,Standing
4195,2.95,-9.38,0.42,Standing
4196,2.97,-9.38,0.4,Standing
4197,2.99,-9.38,0.41,Standing
4198,2.99,-9.39,0.42,Standing
4199,2.97,-9.4,0.43,Standing
4200,2.95,-9.38,0.43,Standing
4201,2.93,-9.38,0.41,Standing
4202,2.95,-9.39,0.37,Standing
4203,2.98,-9.36,0.38,Standing
4204,3.0,-9.37,0.42,Standing
4205,3.02,-9.38,0.46,Standing
4206,3.02,-9.4,0.43,Standing
4207,3.01,-9.41,0.39,Standing
4208,2.99,-9.39,0.39,Standing
4209,2.96,-9.35,0.42,Standing
4210,2.94,-9.36,0.44,Standing
4211,2.94,-9.38,0.42,Standing
4212,2.93,-9.41,0.41,Standing
4213,2.91,-9.39,0.39,Standing
4214,2.93,-9.38,0.41,Standing
4215,3.0,-9.41,0.47,Standing
4216,2.76,-8.73,0.27,Standing
4217,2.48,-8.68,0.16,Standing
4218,3.06,-9.89,0.55,Standing
4219,3.12,-9.74,0.45,Standing
4220,2.97,-9.26,0.28,Standing
4221,2.9,-9.19,0.27,Standing
4222,2.93,-9.22,0.37,Standing
4223,3.08,-9.4,0.43,Standing
4224,3.12,-9.36,0.33,Standing
4225,3.12,-9.3,0.26,Standing
4226,3.09,-9.4,0.28,Standing
4227,3.05,-9.34,0.32,Standing
4228,3.06,-9.31,0.33,Standing
4229,3.06,-9.36,0.35,Standing
4230,3.07,-9.44,0.34,Standing
4231,3.02,-9.42,0.3,Standing
4232,2.94,-9.31,0.26,Standing
4233,2.95,-9.38,0.29,Standing
4234,3.01,-9.44,0.31,Standing
4235,3.04,-9.37,0.3,Standing
4236,3.03,-9.27,0.29,Standing
4237,3.03,-9.28,0.29,Standing
4238,3.05,-9.41,0.3,Standing
4239,3.08,-9.46,0.27,Standing
4240,3.06,-9.44,0.25,Standing
4241,3.0,-9.34,0.24,Standing
4242,2.97,-9.3,0.29,Standing
4243,2.97,-9.32,0.34,Standing
4244,3.01,-9.38,0.35,Standing
4245,3.01,-9.4,0.3,Standing
4246,3.01,-9.41,0.22,Standing
4247,2.99,-9.37,0.22,Standing
4248,3.0,-9.35,0.25,Standing
4249,3.01,-9.33,0.26,Standing
4250,3.04,-9.31,0.27,Standing
4251,3.05,-9.34,0.27,Standing
4252,3.03,-9.35,0.23,Standing
4253,3.03,-9.35,0.2,Standing
4254,3.03,-9.35,0.24,Standing
4255,3.05,-9.34,0.26,Standing
4256,3.05,-9.31,0.25,Standing
4257,3.12,-9.42,0.25,Standing
4258,3.15,-9.4,0.24,Standing
4259,3.13,-9.28,0.21,Standing
4260,3.1,-9.22,0.21,Standing
4261,3.08,-9.27,0.23,Standing
4262,3.05,-9.12,0.21,Standing
4263,3.02,-9.31,0.23,Standing
4264,3.08,-9.45,0.27,Standing
4265,3.17,-9.58,0.23,Standing
4266,3.29,-9.48,0.27,Standing
4267,3.2,-9.21,0.17,Standing
4268,3.17,-9.17,0.26,Standing
4269,3.18,-9.31,0.33,Standing
4270,3.17,-9.35,0.24,Standing
4271,3.13,-9.37,0.18,Standing
4272,3.06,-9.37,0.16,Standing
4273,3.04,-9.35,0.19,Standing
4274,3.05,-9.35,0.23,Standing
4275,3.06,-9.33,0.26,Standing
4276,3.09,-9.33,0.24,Standing
4277,3.12,-9.35,0.2,Standing
4278,3.17,-9.31,0.19,Standing
4279,3.22,-9.28,0.27,Standing
4280,3.22,-9.27,0.37,Standing
4281,3.19,-9.3,0.32,Standing
4282,3.15,-9.33,0.24,Standing
4283,3.11,-9.34,0.17,Standing
4284,3.12,-9.35,0.16,Standing
4285,3.12,-9.33,0.21,Standing
4286,3.14,-9.33,0.23,Standing
4287,3.17,-9.32,0.25,Standing
4288,3.17,-9.3,0.24,Standing
4289,3.17,-9.33,0.26,Standing
4290,3.16,-9.3,0.26,Standing
4291,3.18,-9.29,0.27,Standing
4292,3.2,-9.29,0.19,Standing
4293,3.18,-9.31,0.23,Standing
4294,3.15,-9.33,0.24,Standing
4295,3.15,-9.29,0.24,Standing
4296,3.17,-9.31,0.23,Standing
4297,3.18,-9.3,0.23,Standing
4298,3.19,-9.3,0.21,Standing
4299,3.17,-9.32,0.24,Standing
4300,3.17,-9.33,0.24,Standing
4301,3.17,-9.33,0.22,Standing
4302,3.18,-9.31,0.22,Standing
4303,3.16,-9.31,0.2,Standing
4304,3.16,-9.29,0.21,Standing
4305,3.17,-9.3,0.21,Standing
4306,3.2,-9.3,0.22,Standing
4307,3.22,-9.29,0.23,Standing
4308,3.22,-9.28,0.24,Standing
4309,3.22,-9.3,0.23,Standing
4310,3.25,-9.3,0.19,Standing
4311,3.23,-9.29,0.15,Standing
4312,3.23,-9.3,0.19,Standing
4313,3.23,-9.33,0.23,Standing
4314,3.21,-9.29,0.27,Standing
4315,3.19,-9.3,0.25,Standing
4316,3.18,-9.29,0.21,Standing
4317,3.19,-9.32,0.17,Standing
4318,3.17,-9.33,0.18,Standing
4319,3.18,-9.29,0.24,Standing
4320,3.18,-9.28,0.29,Standing
4321,3.18,-9.31,0.29,Standing
4322,3.19,-9.33,0.21,Standing
4323,3.18,-9.32,0.19,Standing
4324,3.18,-9.32,0.2,Standing
4325,3.21,-9.31,0.24,Standing
4326,3.2,-9.29,0.27,Standing
4327,3.21,-9.32,0.24,Standing
4328,3.19,-9.32,0.21,Standing
4329,3.17,-9.32,0.23,Standing
4330,3.16,-9.31,0.27,Standing
4331,3.15,-9.33,0.25,Standing
4332,3.16,-9.32,0.24,Standing
4333,3.16,-9.3,0.21,Standing
4334,3.18,-9.32,0.24,Standing
4335,3.18,-9.35,0.27,Standing
4336,3.19,-9.32,0.27,Standing
4337,3.2,-9.27,0.26,Standing
4338,3.2,-9.27,0.29,Standing
4339,3.18,-9.29,0.27,Standing
4340,3.21,-9.28,0.23,Standing
4341,3.23,-9.3,0.25,Standing
4342,3.23,-9.27,0.29,Standing
4343,3.21,-9.3,0.26,Standing
4344,3.19,-9.33,0.26,Standing
4345,3.16,-9.33,0.26,Standing
4346,3.15,-9.32,0.23,Standing
4347,3.15,-9.32,0.25,Standing
4348,3.13,-9.31,0.3,Standing
4349,3.14,-9.32,0.31,Standing
4350,3.14,-9.33,0.29,Standing
4351,3.19,-9.3,0.25,Standing
4352,3.23,-9.31,0.3,Standing
4353,3.2,-9.28,0.38,Standing
4354,3.17,-9.27,0.37,Standing
4355,3.17,-9.33,0.33,Standing
4356,3.18,-9.33,0.23,Standing
4357,3.18,-9.32,0.2,Standing
4358,3.2,-9.3,0.24,Standing
4359,3.21,-9.31,0.3,Standing
4360,3.21,-9.3,0.35,Standing
4361,3.19,-9.31,0.34,Standing
4362,3.23,-9.33,0.31,Standing
4363,3.23,-9.31,0.27,Standing
4364,3.22,-9.28,0.32,Standing
4365,3.22,-9.3,0.36,Standing
4366,3.19,-9.32,0.38,Standing
4367,3.15,-9.32,0.32,Standing
4368,3.13,-9.31,0.24,Standing
4369,3.14,-9.32,0.27,Standing
4370,3.14,-9.32,0.32,Standing
4371,3.14,-9.33,0.37,Standing
4372,3.15,-9.3,0.35,Standing
4373,3.15,-9.31,0.32,Standing
4374,3.15,-9.3,0.32,Standing
4375,3.17,-9.31,0.33,Standing
4376,3.16,-9.3,0.37,Standing
4377,3.14,-9.31,0.35,Standing
4378,3.16,-9.33,0.31,Standing
4379,3.16,-9.33,0.28,Standing
4380,3.13,-9.33,0.27,Standing
4381,3.12,-9.33,0.29,Standing
4382,3.12,-9.32,0.35,Standing
4383,3.11,-9.32,0.39,Standing
4384,3.12,-9.33,0.39,Standing
4385,3.1,-9.34,0.28,Standing
4386,3.1,-9.35,0.25,Standing
4387,3.14,-9.34,0.34,Standing
4388,3.12,-9.31,0.4,Standing
4389,3.11,-9.29,0.41,Standing
4390,3.13,-9.33,0.34,Standing
4391,3.15,-9.37,0.28,Standing
4392,3.12,-9.36,0.26,Standing
4393,3.1,-9.34,0.32,Standing
4394,3.09,-9.31,0.38,Standing
4395,3.11,-9.33,0.32,Standing
4396,3.1,-9.36,0.26,Standing
4397,3.09,-9.35,0.26,Standing
4398,3.1,-9.33,0.3,Standing
4399,3.12,-9.35,0.36,Standing
4400,3.11,-9.33,0.35,Standing
4401,3.1,-9.33,0.32,Standing
4402,3.1,-9.34,0.28,Standing
4403,3.09,-9.34,0.28,Standing
4404,3.09,-9.37,0.33,Standing
4405,3.09,-9.35,0.34,Standing
4406,3.07,-9.35,0.33,Standing
4407,3.05,-9.33,0.33,Standing
4408,3.05,-9.34,0.3,Standing
4409,3.07,-9.35,0.32,Standing
4410,3.09,-9.33,0.34,Standing
4411,3.11,-9.33,0.37,Standing
4412,3.1,-9.32,0.37,Standing
4413,3.09,-9.35,0.31,Standing
4414,3.08,-9.36,0.28,Standing
4415,3.07,-9.33,0.29,Standing
4416,3.09,-9.37,0.37,Standing
4417,3.08,-9.34,0.39,Standing
4418,3.07,-9.34,0.38,Standing
4419,3.07,-9.33,0.34,Standing
4420,3.08,-9.35,0.29,Standing
4421,3.07,-9.33,0.33,Standing
4422,3.08,-9.33,0.37,Standing
4423,3.07,-9.34,0.38,Standing
4424,3.09,-9.35,0.37,Standing
4425,3.07,-9.33,0.31,Standing
4426,3.09,-9.35,0.28,Standing
4427,3.12,-9.35,0.34,Standing
4428,3.11,-9.33,0.36,Standing
4429,3.1,-9.33,0.37,Standing
4430,3.1,-9.33,0.35,Standing
4431,3.08,-9.36,0.32,Standing
4432,3.06,-9.33,0.3,Standing
4433,3.13,-9.33,0.32,Standing
4434,3.13,-9.34,0.36,Standing
4435,3.13,-9.3,0.35,Standing
4436,3.12,-9.3,0.32,Standing
4437,3.1,-9.32,0.33,Standing
4438,3.12,-9.31,0.28,Standing
4439,3.14,-9.33,0.31,Standing
4440,3.17,-9.34,0.39,Standing
4441,3.12,-9.33,0.44,Standing
4442,3.08,-9.3,0.41,Standing
4443,3.1,-9.3,0.36,Standing
4444,3.14,-9.33,0.28,Standing
4445,3.12,-9.35,0.27,Standing
4446,3.13,-9.33,0.27,Standing
4447,3.15,-9.31,0.33,Standing
4448,3.2,-9.31,0.38,Standing
4449,3.16,-9.31,0.36,Standing
4450,3.15,-9.34,0.31,Standing
4451,3.13,-9.33,0.32,Standing
4452,3.12,-9.31,0.36,Standing
4453,3.13,-9.31,0.4,Standing
4454,3.11,-9.32,0.4,Standing
4455,3.09,-9.32,0.35,Standing
4456,3.09,-9.33,0.33,Standing
4457,3.1,-9.33,0.36,Standing
4458,3.09,-9.33,0.4,Standing
4459,3.1,-9.33,0.36,Standing
4460,3.13,-9.33,0.31,Standing
4461,3.14,-9.33,0.33,Standing
4462,3.14,-9.32,0.38,Standing
4463,3.1,-9.33,0.39,Standing
4464,3.12,-9.31,0.38,Standing
4465,3.15,-9.33,0.35,Standing
4466,3.14,-9.33,0.38,Standing
4467,3.12,-9.32,0.39,Standing
4468,3.12,-9.31,0.39,Standing
4469,3.14,-9.3,0.38,Standing
4470,3.14,-9.32,0.39,Standing
4471,3.15,-9.35,0.37,Standing
4472,3.16,-9.3,0.37,Standing
4473,3.19,-9.29,0.39,Standing
4474,3.19,-9.34,0.41,Standing
4475,3.16,-9.34,0.38,Standing
4476,3.1,-9.32,0.37,Standing
4477,3.06,-9.3,0.36,Standing
4478,3.1,-9.33,0.37,Standing
4479,3.12,-9.31,0.37,Standing
4480,3.12,-9.32,0.43,Standing
4481,3.14,-9.33,0.46,Standing
4482,3.14,-9.35,0.42,Standing
4483,3.16,-9.33,0.34,Standing
4484,3.15,-9.35,0.33,Standing
4485,3.11,-9.32,0.41,Standing
4486,3.08,-9.3,0.48,Standing
4487,3.08,-9.34,0.48,Standing
4488,3.09,-9.34,0.4,Standing
4489,3.09,-9.35,0.33,Standing
4490,3.09,-9.36,0.36,Standing
4491,3.07,-9.33,0.41,Standing
4492,3.07,-9.31,0.46,Standing
4493,3.09,-9.33,0.45,Standing
4494,3.09,-9.34,0.41,Standing
4495,3.07,-9.36,0.37,Standing
4496,3.07,-9.36,0.39,Standing
4497,3.1,-9.34,0.39,Standing
4498,3.09,-9.32,0.41,Standing
4499,3.09,-9.33,0.43,Standing
4500,3.09,-9.35,0.42,Standing
4501,3.11,-9.34,0.38,Standing
4502,3.14,-9.32,0.38,Standing
4503,3.11,-9.33,0.42,Standing
4504,3.08,-9.31,0.42,Standing
4505,3.07,-9.33,0.4,Standing
4506,3.08,-9.34,0.38,Standing
4507,3.09,-9.34,0.38,Standing
4508,3.1,-9.34,0.38,Standing
4509,3.07,-9.33,0.37,Standing
4510,3.07,-9.33,0.39,Standing
4511,3.11,-9.36,0.36,Standing
4512,3.12,-9.35,0.33,Standing
4513,3.12,-9.33,0.38,Standing
4514,3.09,-9.33,0.43,Standing
4515,3.07,-9.33,0.38,Standing
4516,3.08,-9.33,0.33,Standing
4517,3.14,-9.35,0.32,Standing
4518,3.1,-9.33,0.35,Standing
4519,3.11,-9.32,0.38,Standing
4520,3.11,-9.35,0.38,Standing
4521,3.1,-9.34,0.33,Standing
4522,3.09,-9.33,0.29,Standing
4523,3.09,-9.33,0.3,Standing
4524,3.11,-9.34,0.37,Standing
4525,3.09,-9.3,0.41,Standing
4526,3.09,-9.33,0.41,Standing
4527,3.07,-9.33,0.31,Standing
4528,3.1,-9.33,0.27,Standing
4529,3.09,-9.35,0.31,Standing
4530,3.09,-9.32,0.38,Standing
4531,3.11,-9.33,0.37,Standing
4532,3.09,-9.35,0.34,Standing
4533,3.06,-9.38,0.29,Standing
4534,3.03,-9.34,0.25,Standing
4535,3.04,-9.33,0.29,Standing
4536,3.08,-9.35,0.33,Standing
4537,3.1,-9.34,0.34,Standing
4538,3.1,-9.34,0.32,Standing
4539,3.07,-9.34,0.31,Standing
4540,3.06,-9.35,0.32,Standing
4541,3.04,-9.36,0.3,Standing
4542,3.06,-9.32,0.28,Standing
4543,3.09,-9.33,0.33,Standing
4544,3.09,-9.34,0.35,Standing
4545,3.06,-9.35,0.32,Standing
4546,3.06,-9.32,0.33,Standing
4547,3.08,-9.32,0.33,Standing
4548,3.12,-9.35,0.33,Standing
4549,3.11,-9.37,0.3,Standing
4550,3.06,-9.34,0.3,Standing
4551,3.03,-9.31,0.31,Standing
4552,3.05,-9.31,0.32,Standing
4553,3.09,-9.3,0.3,Standing
4554,3.11,-9.31,0.29,Standing
4555,3.11,-9.35,0.29,Standing
4556,3.09,-9.37,0.34,Standing
4557,3.06,-9.36,0.32,Standing
4558,3.06,-9.32,0.26,Standing
4559,3.06,-9.32,0.26,Standing
4560,3.06,-9.32,0.29,Standing
4561,3.07,-9.33,0.32,Standing
4562,3.07,-9.34,0.34,Standing
4563,3.06,-9.38,0.33,Standing
4564,3.06,-9.34,0.29,Standing
4565,3.06,-9.35,0.28,Standing
4566,3.08,-9.32,0.27,Standing
4567,3.12,-9.34,0.3,Standing
4568,3.1,-9.35,0.35,Standing
4569,3.09,-9.37,0.3,Standing
4570,3.08,-9.36,0.28,Standing
4571,3.07,-9.37,0.26,Standing
4572,3.06,-9.36,0.31,Standing
4573,3.03,-9.34,0.32,Standing
4574,3.05,-9.33,0.32,Standing
4575,3.06,-9.36,0.3,Standing
4576,3.06,-9.35,0.32,Standing
4577,3.05,-9.34,0.35,Standing
4578,3.06,-9.35,0.38,Standing
4579,3.06,-9.34,0.37,Standing
4580,3.06,-9.33,0.33,Standing
4581,3.07,-9.34,0.33,Standing
4582,3.05,-9.35,0.34,Standing
4583,3.06,-9.37,0.34,Standing
4584,3.08,-9.38,0.33,Standing
4585,3.07,-9.37,0.3,Standing
4586,3.06,-9.32,0.32,Standing
4587,3.06,-9.31,0.35,Standing
4588,3.06,-9.34,0.36,Standing
4589,3.09,-9.35,0.33,Standing
4590,3.12,-9.35,0.31,Standing
4591,3.13,-9.34,0.34,Standing
4592,3.11,-9.35,0.36,Standing
4593,3.11,-9.35,0.35,Standing
4594,3.06,-9.33,0.35,Standing
4595,3.04,-9.37,0.32,Standing
4596,3.06,-9.37,0.31,Standing
4597,3.07,-9.33,0.34,Standing
4598,3.06,-9.34,0.36,Standing
4599,3.04,-9.34,0.39,Standing
4600,3.03,-9.33,0.37,Standing
4601,3.03,-9.35,0.38,Standing
4602,3.07,-9.34,0.36,Standing
4603,3.11,-9.35,0.36,Standing
4604,3.07,-9.35,0.37,Standing
4605,3.05,-9.33,0.38,Standing
4606,3.04,-9.35,0.35,Standing
4607,3.05,-9.34,0.33,Standing
4608,3.08,-9.37,0.31,Standing
4609,3.12,-9.34,0.33,Standing
4610,3.1,-9.33,0.4,Standing
4611,3.09,-9.32,0.44,Standing
4612,3.1,-9.34,0.4,Standing
4613,3.11,-9.34,0.34,Standing
4614,3.12,-9.32,0.31,Standing
4615,3.1,-9.35,0.33,Standing
4616,3.09,-9.33,0.37,Standing
4617,3.08,-9.33,0.37,Standing
4618,3.11,-9.3,0.32,Standing
4619,3.12,-9.32,0.3,Standing
4620,3.15,-9.36,0.3,Standing
4621,3.17,-9.33,0.33,Standing
4622,3.13,-9.32,0.36,Standing
4623,3.08,-9.31,0.4,Standing
4624,3.1,-9.32,0.36,Standing
4625,3.15,-9.32,0.27,Standing
4626,3.14,-9.32,0.27,Standing
4627,3.13,-9.32,0.31,Standing
4628,3.12,-9.33,0.37,Standing
4629,3.12,-9.35,0.33,Standing
4630,3.12,-9.32,0.3,Standing
4631,3.11,-9.33,0.28,Standing
4632,3.07,-9.32,0.31,Standing
4633,3.1,-9.33,0.35,Standing
4634,3.1,-9.31,0.34,Standing
4635,3.1,-9.32,0.33,Standing
4636,3.09,-9.35,0.3,Standing
4637,3.09,-9.34,0.33,Standing
4638,3.09,-9.34,0.32,Standing
4639,3.1,-9.29,0.35,Standing
4640,3.09,-9.33,0.35,Standing
4641,3.11,-9.36,0.32,Standing
4642,3.13,-9.34,0.26,Standing
4643,3.11,-9.35,0.27,Standing
4644,3.06,-9.34,0.32,Standing
4645,3.06,-9.34,0.35,Standing
4646,3.06,-9.33,0.35,Standing
4647,3.08,-9.32,0.32,Standing
4648,3.12,-9.32,0.29,Standing
4649,3.14,-9.33,0.3,Standing
4650,3.15,-9.33,0.32,Standing
4651,3.15,-9.34,0.32,Standing
4652,3.14,-9.35,0.32,Standing
4653,3.12,-9.32,0.31,Standing
4654,3.12,-9.33,0.28,Standing
4655,3.1,-9.32,0.29,Standing
4656,3.1,-9.34,0.32,Standing
4657,3.1,-9.35,0.34,Standing
4658,3.12,-9.35,0.32,Standing
4659,3.12,-9.34,0.31,Standing
4660,3.11,-9.32,0.32,Standing
4661,3.12,-9.3,0.32,Standing
4662,3.15,-9.3,0.32,Standing
4663,3.18,-9.32,0.33,Standing
4664,3.15,-9.31,0.3,Standing
4665,3.13,-9.34,0.31,Standing
4666,3.13,-9.35,0.3,Standing
4667,3.12,-9.35,0.32,Standing
4668,3.11,-9.35,0.31,Standing
4669,3.1,-9.32,0.34,Standing
4670,3.09,-9.32,0.37,Standing
4671,3.08,-9.29,0.38,Standing
4672,3.12,-9.32,0.33,Standing
4673,3.14,-9.34,0.31,Standing
4674,3.13,-9.33,0.31,Standing
4675,3.13,-9.31,0.34,Standing
4676,3.13,-9.31,0.37,Standing
4677,3.12,-9.32,0.36,Standing
4678,3.15,-9.33,0.29,Standing
4679,3.15,-9.35,0.31,Standing
4680,3.12,-9.31,0.33,Standing
4681,3.13,-9.32,0.35,Standing
4682,3.13,-9.34,0.38,Standing
4683,3.1,-9.35,0.34,Standing
4684,3.08,-9.35,0.31,Standing
4685,3.09,-9.36,0.31,Standing
4686,3.11,-9.35,0.32,Standing
4687,3.08,-9.33,0.33,Standing
4688,3.08,-9.3,0.4,Standing
4689,3.08,-9.3,0.38,Standing
4690,3.1,-9.3,0.34,Standing
4691,3.15,-9.29,0.31,Standing
4692,3.14,-9.31,0.34,Standing
4693,3.14,-9.31,0.37,Standing
4694,3.15,-9.35,0.36,Standing
4695,3.13,-9.35,0.3,Standing
4696,3.13,-9.36,0.29,Standing
4697,3.05,-9.32,0.33,Standing
4698,3.06,-9.31,0.36,Standing
4699,3.06,-9.31,0.35,Standing
4700,3.11,-9.33,0.29,Standing
4701,3.11,-9.33,0.25,Standing
4702,3.11,-9.33,0.27,Standing
4703,3.12,-9.34,0.31,Standing
4704,3.11,-9.34,0.32,Standing
4705,3.13,-9.34,0.3,Standing
4706,3.13,-9.33,0.3,Standing
4707,3.11,-9.36,0.31,Standing
4708,3.1,-9.35,0.35,Standing
4709,3.07,-9.35,0.35,Standing
4710,3.05,-9.33,0.3,Standing
4711,3.04,-9.34,0.29,Standing
4712,3.05,-9.35,0.28,Standing
4713,3.06,-9.33,0.32,Standing
4714,3.09,-9.3,0.35,Standing
4715,3.09,-9.34,0.34,Standing
4716,3.13,-9.33,0.3,Standing
4717,3.14,-9.33,0.27,Standing
